IDconv,ID,adj.P.Val,P.Value,t,B,logFC,ensembl_gene_id,hgnc_symbol
54465,54465_at,0.233,0.0455,2.1115221,-4.309348,0.542365,ENSG00000143971,ETAA1
54466,54466_at,0.877,0.68,-0.4171242,-6.283744,-0.2139595,ENSG00000147059,SPIN2A
54467,54467_at,0.212,0.0384,2.1933153,-4.161169,0.3451841,ENSG00000001629,ANKIB1
54468,54468_at,0.505,0.189,-1.3526443,-5.480354,-0.2831161,ENSG00000164654,MIOS
54469,54469_at,0.111,0.0131,2.6837548,-3.202245,0.6160296,ENSG00000086666,ZFAND6
54470,54470_at,0.601,0.27,-1.1296344,-5.742823,-0.3993795,ENSG00000198960,ARMCX6
54471,54471_at,0.218,0.0402,-2.1708848,-4.202174,-0.4183893,ENSG00000100335,MIEF1
54472,54472_at,0.434,0.139,-1.5295318,-5.243784,-0.4461814,ENSG00000078902,TOLLIP
54474,54474_at,0.364,0.0999,-1.7126226,-4.9743,-0.2687848,ENSG00000263057,KRT20
54474,54474_at,0.364,0.0999,-1.7126226,-4.9743,-0.2687848,ENSG00000171431,KRT20
54475,54475_at,0.694,0.374,-0.9069913,-5.962335,-0.1927248,ENSG00000073536,NLE1
54476,54476_at,0.78,0.5,-0.6855587,-6.135969,-0.1328763,ENSG00000011275,RNF216
54477,54477_at,0.00787,1.76e-4,4.4447467,0.819,0.9091807,ENSG00000052126,PLEKHA5
54478,54478_at,0.868,0.659,-0.446632,-6.270945,-0.1110284,ENSG00000129195,PIMREG
54480,54480_at,0.0418,0.00282,-3.3324815,-1.792233,-0.8322293,ENSG00000033100,CHPF2
54482,54482_at,0.0132,4.43e-4,4.0787848,-0.054096,0.9266034,ENSG00000122435,TRMT13
54487,54487_at,0.927,0.793,-0.2654216,-6.335885,-0.069739400000000007,ENSG00000128191,DGCR8
54490,54490_at,0.664,0.338,-0.9779428,-5.897158,-0.1857353,ENSG00000135226,UGT2B28
54491,54491_at,0.57,0.241,-1.2025367,-5.661575,-0.3937675,ENSG00000145569,OTULINL
54492,54492_at,0.715,0.401,-0.856073,-6.006291,-0.1512765,ENSG00000214357,NEURL1B
54494,54494_at,0.726,0.416,0.8286438,-6.028982,0.1633465,ENSG00000180425,C11orf71
54495,54495_at,0.708,0.39,-0.8757362,-5.989598,-0.1634308,ENSG00000166479,TMX3
54496,54496_at,0.947,0.846,-0.1963283,-6.351997,-0.0318862,ENSG00000132600,PRMT7
54497,54497_at,0.589,0.259,1.1569371,-5.712923,0.2573318,ENSG00000008869,HEATR5B
54498,54498_at,0.00515,8.56e-5,-4.7305371,1.503352,-1.5668293,ENSG00000088826,SMOX
54499,54499_at,0.822,0.57,0.5753873,-6.20509,0.0968005,ENSG00000143183,TMCO1
54502,54502_at,0.868,0.659,0.4472236,-6.27068,0.1330606,ENSG00000163694,RBM47
54503,54503_at,0.903,0.737,0.3398932,-6.313156,0.1070658,ENSG00000177054,ZDHHC13
54504,54504_at,0.651,0.324,-1.0080483,-5.868138,-0.3182167,ENSG00000106066,CPVL
54505,54505_at,0.453,0.151,1.4853284,-5.305158,0.2424561,ENSG00000067248,DHX29
54507,54507_at,0.135,0.018,-2.5414856,-3.49177,-0.6553882,ENSG00000143382,ADAMTSL4
54508,54508_at,0.393,0.115,-1.6345199,-5.092205,-0.4608092,ENSG00000278921,EPB41L4A-DT
54509,54509_at,0.0349,0.00208,-3.4569616,-1.508671,-1.3794612,ENSG00000139725,RHOF
54510,54510_at,0.232,0.0451,-2.1157116,-4.30185,-0.7299139,ENSG00000189184,PCDH18
54511,54511_at,0.908,0.75,0.322793,-6.318865,0.0561511,ENSG00000146151,HMGCLL1
54512,54512_at,0.236,0.0463,-2.1030798,-4.324429,-0.5121289,ENSG00000178896,EXOSC4
54514,54514_at,0.495,0.182,-1.3760558,-5.450444,-0.2556021,ENSG00000152670,DDX4
54516,54516_at,0.564,0.235,1.217738,-5.644068,0.2046031,ENSG00000112031,MTRF1L
54517,54517_at,0.233,0.0455,-2.111533,-4.309329,-0.5577327,ENSG00000091127,PUS7
54518,54518_at,0.0273,0.00139,-3.6224195,-1.127071,-1.4743677,ENSG00000077420,APBB1IP
54520,54520_at,0.982,0.946,0.0687736,-6.3691,0.0181177,ENSG00000125633,CCDC93
54521,54521_at,0.969,0.908,0.1164607,-6.36463,0.020134,ENSG00000131725,WDR44
54522,54522_at,0.961,0.888,0.142824,-6.361172,0.0394268,ENSG00000134461,ANKRD16
54529,54529_at,0.852,0.625,0.495158,-6.248031,0.0910279,ENSG00000138381,ASNSD1
54531,54531_at,0.0948,0.0104,-2.7847112,-2.991879,-0.6609207,ENSG00000105556,MIER2
54532,54532_at,0.287,0.0651,1.9344323,-4.6169,0.4863896,ENSG00000145390,USP53
54534,54534_at,0.356,0.0963,1.7320371,-4.94433,0.4214575,ENSG00000136897,MRPL50
54535,54535_at,0.663,0.337,-0.9803718,-5.894847,-0.1541946,ENSG00000224180,CCHCR1
54535,54535_at,0.663,0.337,-0.9803718,-5.894847,-0.1541946,ENSG00000204536,CCHCR1
54535,54535_at,0.663,0.337,-0.9803718,-5.894847,-0.1541946,ENSG00000223533,CCHCR1
54535,54535_at,0.663,0.337,-0.9803718,-5.894847,-0.1541946,ENSG00000206355,CCHCR1
54535,54535_at,0.663,0.337,-0.9803718,-5.894847,-0.1541946,ENSG00000206457,CCHCR1
54535,54535_at,0.663,0.337,-0.9803718,-5.894847,-0.1541946,ENSG00000234114,CCHCR1
54536,54536_at,0.454,0.151,1.4839762,-5.307012,0.4323283,ENSG00000138190,EXOC6
54537,54537_at,0.184,0.03,2.3098847,-3.943746,1.3469319,ENSG00000122376,SHLD2
54538,54538_at,0.096,0.0106,-2.7765663,-3.008994,-0.8464777,ENSG00000154133,ROBO4
54539,54539_at,0.926,0.791,-0.26780350000000003,-6.335244,-0.0431274,ENSG00000147123,NDUFB11
54540,54540_at,0.523,0.203,-1.3102458,-5.533404,-0.2451469,ENSG00000146067,FAM193B
54541,54541_at,0.00634,1.22e-4,4.5909199,1.168984,1.1733514,ENSG00000168209,DDIT4
54542,54542_at,0.491,0.179,-1.3840416,-5.440142,-0.2266017,ENSG00000056586,RC3H2
54543,54543_at,0.487,0.176,1.3936879,-5.427631,0.1744093,ENSG00000196683,TOMM7
54544,54544_at,0.979,0.937,-0.0794394,-6.3683,-0.0134777,ENSG00000169509,CRCT1
54545,54545_at,0.981,0.941,-0.0741983,-6.368707,-0.014059,ENSG00000150712,MTMR12
54546,54546_at,0.0295,0.00158,3.5685501,-1.251847,1.7507244,ENSG00000178828,RNF186
54549,54549_at,0.272,0.0592,-1.9822335,-4.535741,-0.3058298,ENSG00000069188,SDK2
54550,54550_at,0.237,0.0468,2.0979958,-4.333491,0.4536969,ENSG00000103154,NECAB2
54551,54551_at,0.988,0.961,-0.0500426,-6.370226,-0.0122043,ENSG00000254585,MAGEL2
54551,54551_at,0.988,0.961,-0.0500426,-6.370226,-0.0122043,ENSG00000288188,MAGEL2
54552,54552_at,0.595,0.264,-1.1447803,-5.726315,-0.334637,ENSG00000130119,GNL3L
54553,54553_at,0.776,0.491,0.6991209,-6.126656,0.1273124,ENSG00000268471,MIR4453HG
54554,54554_at,0.261,0.0552,2.0167335,-4.476297,0.5673289,ENSG00000196981,WDR5B
54555,54555_at,0.0147,5.21e-4,-4.0145904,-0.206392,-0.9402968,ENSG00000105671,DDX49
54556,54556_at,0.069,0.00624,3.00264,-2.525366,0.5588911,ENSG00000071243,ING3
54557,54557_at,0.0302,0.00165,-3.552766,-1.288313,-1.0504656,ENSG00000197860,SGTB
54558,54558_at,0.062,0.00526,3.0746282,-2.367906,0.7501471,ENSG00000132122,SPATA6
54566,54566_at,0.973,0.919,0.1031785,-6.366106,0.0194857,ENSG00000095203,EPB41L4B
54567,54567_at,0.211,0.0383,-2.1947736,-4.158494,-0.7662458,ENSG00000128917,DLL4
54575,54575_at,0.851,0.622,-0.4997665,-6.245735,-0.1288686,ENSG00000242515,UGT1A10
54576,54576_at,0.948,0.847,-0.1944502,-6.352368,-0.0691172,ENSG00000242366,UGT1A8
54577,54577_at,0.0208,9.2e-4,3.7872849,-0.742393,2.0295922,ENSG00000244122,UGT1A7
54578,54578_at,0.0601,0.00502,3.0938441,-2.325618,2.0542281,ENSG00000167165,UGT1A6
54579,54579_at,0.229,0.044,2.1274591,-4.28077,1.3713844,ENSG00000288705,UGT1A5
54581,54581_at,0.416,0.128,1.5772838,-5.175842,0.6012888,NA,NA
54583,54583_at,0.962,0.89,0.1392734,-6.361679,0.024101,ENSG00000135766,EGLN1
54584,54584_at,0.971,0.913,-0.110164,-6.365352,-0.0327794,ENSG00000185838,GNB1L
54585,54585_at,0.412,0.126,1.5872411,-5.161463,0.289478,ENSG00000163818,LZTFL1
54586,54586_at,0.807,0.546,0.6121634,-6.183315,0.1085071,ENSG00000120160,EQTN
54587,54587_at,0.0109,3.16e-4,-4.2132557,0.265915,-1.0970307,ENSG00000162576,MXRA8
54596,54596_at,0.847,0.616,-0.5088446,-6.24115,-0.1098097,ENSG00000240563,L1TD1
54600,54600_at,0.0349,0.00206,3.461686,-1.497845,2.2405362,ENSG00000241119,UGT1A9
54602,54602_at,0.956,0.875,0.1584851,-6.358785,0.0343413,ENSG00000102471,NDFIP2
54606,54606_at,0.307,0.0728,-1.8777212,-4.711336,-0.3397291,ENSG00000136271,DDX56
54617,54617_at,0.961,0.888,-0.1417918,-6.361321,-0.0247088,ENSG00000128908,INO80
54619,54619_at,0.993,0.978,-0.0276404,-6.371107,-0.0068451,ENSG00000107443,CCNJ
54620,54620_at,0.503,0.187,-1.3578612,-5.473727,-0.226171,ENSG00000099364,FBXL19
54621,54621_at,0.828,0.583,-0.5562555,-6.215899,-0.3330431,ENSG00000176834,VSIG10
54622,54622_at,0.169,0.0259,2.376806,-3.815777,0.7303981,ENSG00000185305,ARL15
54623,54623_at,0.455,0.152,-1.4803367,-5.311995,-0.294136,ENSG00000006712,PAF1
54625,54625_at,0.23,0.0445,-2.1221191,-4.290362,-0.5091082,ENSG00000173193,PARP14
54626,54626_at,0.969,0.908,0.1172188,-6.36454,0.0235427,ENSG00000069812,HES2
54627,54627_at,1,0.999,0.0018092,-6.371492,3.805e-4,ENSG00000212916,MAP10
54629,54629_at,0.0945,0.0103,-2.7878131,-2.985355,-0.94214,ENSG00000128923,MINDY2
54657,54657_at,0.00374,5.05e-5,4.9396617,2.003613,1.619108,ENSG00000244474,UGT1A4
54658,54658_at,0.112,0.0135,2.6689288,-3.232806,1.4287499,ENSG00000241635,UGT1A1
54660,54660_at,0.21,0.0378,2.2009748,-4.147104,0.6789267,ENSG00000146001,PCDHB18P
54661,54661_at,0.974,0.923,-0.0982272,-6.366611,-0.0353458,NA,NA
54662,54662_at,0.757,0.463,0.7457037,-6.093343,0.215213,ENSG00000107021,TBC1D13
54663,54663_at,0.627,0.296,1.0687031,-5.807236,0.2769616,ENSG00000133316,WDR74
54664,54664_at,0.775,0.49,0.7019588,-6.124686,0.1332677,ENSG00000106460,TMEM106B
54665,54665_at,0.963,0.893,0.1362754,-6.362096,0.0234224,ENSG00000081019,RSBN1
54674,54674_at,0.461,0.156,1.4649878,-5.332901,0.4552669,ENSG00000173114,LRRN3
54675,54675_at,0.179,0.0287,2.3292355,-3.906972,0.5794181,ENSG00000088766,CRLS1
54676,54676_at,0.94,0.827,-0.2210425,-6.346785,-0.0639692,ENSG00000172432,GTPBP2
54677,54677_at,0.63,0.298,-1.0631767,-5.812918,-0.2701301,ENSG00000005469,CROT
54680,54680_at,0.77,0.483,0.7121105,-6.117573,0.1916709,ENSG00000117174,ZNHIT6
54681,54681_at,0.129,0.0167,-2.5756423,-3.423036,-0.688181,ENSG00000178467,P4HTM
54682,54682_at,0.429,0.136,-1.5423784,-5.225672,-0.3543769,ENSG00000281818,MANSC1
54682,54682_at,0.429,0.136,-1.5423784,-5.225672,-0.3543769,ENSG00000111261,MANSC1
54700,54700_at,0.721,0.408,-0.8421463,-6.017899,-0.2598835,ENSG00000085721,RRN3
54700,54700_at,0.721,0.408,-0.8421463,-6.017899,-0.2598835,ENSG00000278494,RRN3
54704,54704_at,0.845,0.614,0.51176,-6.239661,0.1185559,ENSG00000164951,PDP1
54707,54707_at,0.435,0.14,-1.5268378,-5.247566,-0.4435981,ENSG00000142751,GPN2
54708,54708_at,0.882,0.691,-0.4025433,-6.28975,-0.0955594,ENSG00000198060,MARCHF5
54714,54714_at,0.669,0.344,0.9659642,-5.90848,0.4410478,ENSG00000170289,CNGB3
54715,54715_at,0.32,0.0787,1.8380071,-4.776242,0.4436211,ENSG00000078328,RBFOX1
54716,54716_at,0.756,0.461,0.7496461,-6.090429,0.164474,ENSG00000163817,SLC6A20
54718,54718_at,0.875,0.675,-0.4244029,-6.280667,-0.1012823,ENSG00000124549,BTN2A3P
54726,54726_at,0.756,0.461,0.749441,-6.090581,0.1562857,ENSG00000164164,OTUD4
54732,54732_at,0.112,0.0134,-2.6739704,-3.222423,-0.8462602,ENSG00000184840,TMED9
54733,54733_at,0.468,0.161,-1.4459993,-5.358515,-0.3608146,ENSG00000110660,SLC35F2
54734,54734_at,0.23,0.0447,-2.1199914,-4.294179,-0.720687,ENSG00000179331,RAB39A
54737,54737_at,0.334,0.0853,1.7960643,-4.84367,0.3293894,ENSG00000196199,MPHOSPH8
54738,54738_at,0.823,0.574,-0.5705663,-6.207847,-0.1028074,ENSG00000163497,FEV
54739,54739_at,0.673,0.349,0.9548756,-5.918845,0.3597351,ENSG00000132530,XAF1
54741,54741_at,0.423,0.133,1.5573111,-5.204465,0.221594,ENSG00000213625,LEPROT
54742,54742_at,0.397,0.117,-1.6248267,-5.106536,-0.3699159,ENSG00000160886,LY6K
54749,54749_at,0.769,0.481,-0.7153031,-6.115317,-0.1284333,ENSG00000086289,EPDR1
54751,54751_at,0.0633,0.00543,-3.0612486,-2.397288,-0.5953375,ENSG00000162458,FBLIM1
54752,54752_at,0.759,0.466,-0.7402959,-6.097315,-0.1407833,ENSG00000073598,FNDC8
54753,54753_at,0.167,0.0252,-2.3906115,-3.789103,-0.5679305,ENSG00000236609,ZNF853
54754,54754_at,0.171,0.0266,-2.3648028,-3.838893,-0.5571176,ENSG00000130950,NUTM2F
54756,54756_at,0.946,0.842,-0.2021457,-6.350826,-0.0455725,ENSG00000144730,IL17RD
54757,54757_at,0.823,0.573,0.5711139,-6.207535,0.1766094,ENSG00000108950,FAM20A
54758,54758_at,0.803,0.537,-0.6265153,-6.174463,-0.1774575,ENSG00000104731,KLHDC4
54760,54760_at,0.912,0.759,-0.3109666,-6.322643,-0.0386363,ENSG00000115257,PCSK4
54762,54762_at,0.0429,0.00295,3.3146943,-1.832475,1.1904802,ENSG00000178075,GRAMD1C
54764,54764_at,0.913,0.76,0.3096963,-6.323041,0.0674554,ENSG00000019995,ZRANB1
54765,54765_at,0.204,0.0359,-2.2252591,-4.102302,-0.439923,ENSG00000166326,TRIM44
54766,54766_at,0.27,0.0586,-1.9869974,-4.527575,-0.288943,ENSG00000137707,BTG4
54768,54768_at,0.81,0.55,0.607084,-6.1864,0.1361841,ENSG00000283022,HYDIN
54768,54768_at,0.81,0.55,0.607084,-6.1864,0.1361841,ENSG00000157423,HYDIN
54769,54769_at,0.886,0.698,0.3930394,-6.293552,0.0763798,ENSG00000165023,DIRAS2
54776,54776_at,0.196,0.0337,-2.2553546,-4.046343,-0.5300866,ENSG00000125503,PPP1R12C
54777,54777_at,0.905,0.743,-0.3313571,-6.316042,-0.0468664,ENSG00000171811,CFAP46
54778,54778_at,0.0302,0.00164,-3.5529804,-1.287818,-0.66776,ENSG00000157450,RNF111
54780,54780_at,0.487,0.176,1.3949289,-5.426016,0.3166147,ENSG00000107672,NSMCE4A
54784,54784_at,0.0229,0.00107,-3.7256361,-0.886698,-0.8155762,ENSG00000160993,ALKBH4
54785,54785_at,0.0491,0.00366,-3.2255856,-2.03295,-0.6371862,ENSG00000196544,BORCS6
54788,54788_at,0.0643,0.00559,-3.0490352,-2.424063,-0.4968374,ENSG00000148719,DNAJB12
54790,54790_at,0.00203,1.83e-5,5.3450459,2.968173,1.3934295,ENSG00000168769,TET2
54793,54793_at,0.319,0.0785,1.8394212,-4.773948,0.3971574,ENSG00000104756,KCTD9
54795,54795_at,0.312,0.0755,-1.8590051,-4.742051,-0.5119627,ENSG00000130529,TRPM4
54796,54796_at,0.446,0.146,1.5024911,-5.281503,0.5512108,ENSG00000173068,BNC2
54797,54797_at,0.528,0.206,-1.2993471,-5.546806,-0.2884261,ENSG00000130772,MED18
54797,54797_at,0.528,0.206,-1.2993471,-5.546806,-0.2884261,ENSG00000284944,MED18
54798,54798_at,0.605,0.274,1.1201133,-5.753099,0.1613237,ENSG00000284227,DCHS2
54798,54798_at,0.605,0.274,1.1201133,-5.753099,0.1613237,ENSG00000197410,DCHS2
54799,54799_at,0.399,0.118,1.6208136,-5.112449,0.382258,ENSG00000011258,MBTD1
54800,54800_at,0.575,0.246,-1.1894268,-5.676517,-0.317818,ENSG00000114796,KLHL24
54801,54801_at,0.867,0.657,-0.4504034,-6.269247,-0.1497836,ENSG00000147874,HAUS6
54802,54802_at,0.945,0.841,0.2032447,-6.350601,0.0674385,ENSG00000043514,TRIT1
54805,54805_at,0.484,0.174,1.4026387,-5.415956,0.3263335,ENSG00000148842,CNNM2
54806,54806_at,0.0395,0.00258,3.3693728,-1.708542,0.7426602,ENSG00000135541,AHI1
54807,54807_at,0.925,0.786,0.2747005,-6.333356,0.0930035,ENSG00000083828,ZNF586
54808,54808_at,0.546,0.221,1.2577575,-5.597059,0.1818504,ENSG00000141627,DYM
54809,54809_at,0.867,0.655,0.4519814,-6.268533,0.1085442,ENSG00000205413,SAMD9
54810,54810_at,0.00892,2.22e-4,4.3525827,0.598556,2.2740012,ENSG00000137960,GIPC2
54811,54811_at,0.791,0.519,-0.6547834,-6.15645,-0.1346013,ENSG00000171466,ZNF562
54812,54812_at,0.0581,0.00475,3.1165863,-2.275432,0.5039714,ENSG00000119844,AFTPH
54813,54813_at,0.883,0.692,-0.4004165,-6.290609,-0.1089121,ENSG00000179454,KLHL28
54814,54814_at,0.584,0.254,-1.168923,-5.699597,-0.2624982,ENSG00000011478,QPCTL
54815,54815_at,0.115,0.014,-2.6537307,-3.264042,-0.5548165,ENSG00000167491,GATAD2A
54816,54816_at,0.126,0.0162,2.5892425,-3.395528,0.5262178,ENSG00000285253,
54816,54816_at,0.126,0.0162,2.5892425,-3.395528,0.5262178,ENSG00000137871,ZNF280D
54819,54819_at,0.888,0.705,-0.3835509,-6.297258,-0.1314937,ENSG00000155329,ZCCHC10
54820,54820_at,0.029,0.00153,-3.5814444,-1.222025,-1.0346567,ENSG00000275911,NDE1
54820,54820_at,0.029,0.00153,-3.5814444,-1.222025,-1.0346567,ENSG00000072864,NDE1
54821,54821_at,0.846,0.614,-0.5109709,-6.240065,-0.1092464,ENSG00000186871,ERCC6L
54822,54822_at,0.0544,0.00432,3.1566898,-2.186586,0.4943078,ENSG00000092439,TRPM7
54823,54823_at,0.738,0.432,0.7993662,-6.052434,0.1684221,ENSG00000116668,SWT1
54825,54825_at,0.0427,0.00292,3.3181419,-1.824681,1.3795028,ENSG00000074276,CDHR2
54826,54826_at,0.643,0.315,1.0264527,-5.850001,0.3205096,ENSG00000145723,GIN1
54827,54827_at,0.826,0.578,-0.563612,-6.211785,-0.0915293,ENSG00000137634,NXPE4
54828,54828_at,0.169,0.0257,2.3800916,-3.809437,0.4500705,ENSG00000141376,BCAS3
54829,54829_at,0.821,0.57,0.5764611,-6.204472,0.2148159,ENSG00000106819,ASPN
54830,54830_at,0.367,0.101,1.7058661,-4.984669,0.5756785,ENSG00000198088,NUP62CL
54831,54831_at,0.803,0.538,-0.6252315,-6.175263,-0.1402356,ENSG00000039987,BEST2
54832,54832_at,0.101,0.0114,2.7455415,-3.073959,0.4579014,ENSG00000129003,VPS13C
54834,54834_at,0.559,0.232,1.2280485,-5.632084,0.199055,ENSG00000196505,GDAP2
54836,54836_at,0.942,0.832,-0.2142733,-6.348274,-0.05475,ENSG00000119411,BSPRY
54838,54838_at,0.823,0.573,-0.5709775,-6.207613,-0.1112553,ENSG00000166272,WBP1L
54839,54839_at,0.888,0.704,0.3840146,-6.297079,0.1107574,ENSG00000137821,LRRC49
54840,54840_at,0.65,0.322,1.0112835,-5.864972,0.2019289,ENSG00000137074,APTX
54841,54841_at,0.295,0.0681,1.9119093,-4.654649,0.6420372,ENSG00000134897,BIVM
54842,54842_at,0.492,0.18,-1.3819016,-5.442908,-0.3915991,ENSG00000151690,MFSD6
54843,54843_at,0.905,0.742,0.3325283,-6.315651,0.1062808,ENSG00000137501,SYTL2
54845,54845_at,0.828,0.582,0.5578084,-6.215035,0.1465744,ENSG00000104413,ESRP1
54847,54847_at,0.903,0.737,0.3392539,-6.313375,0.0863981,ENSG00000072858,SIDT1
54848,54848_at,0.0426,0.00291,3.3199114,-1.82068,0.6037911,ENSG00000236699,ARHGEF38
54849,54849_at,0.514,0.195,-1.3323619,-5.505912,-0.298633,ENSG00000140995,DEF8
54850,54850_at,0.745,0.443,-0.7798892,-6.067594,-0.2661404,ENSG00000127452,FBXL12
54851,54851_at,0.853,0.626,0.4931711,-6.249015,0.1617381,ENSG00000168876,ANKRD49
54852,54852_at,0.282,0.0632,1.9494012,-4.591637,1.0251455,ENSG00000137819,PAQR5
54853,54853_at,0.0851,0.00869,-2.8611924,-2.830001,-0.6962929,ENSG00000120314,WDR55
54854,54854_at,0.216,0.0397,-2.1766385,-4.191682,-0.4768103,ENSG00000105523,FAM83E
54855,54855_at,0.671,0.347,0.9600423,-5.914029,0.3947154,ENSG00000183508,TENT5C
54856,54856_at,0.89,0.709,-0.3775877,-6.299541,-0.0970592,ENSG00000116580,GON4L
54857,54857_at,0.956,0.874,-0.1604127,-6.358475,-0.0307169,ENSG00000130055,GDPD2
54858,54858_at,0.875,0.676,0.4238629,-6.280897,0.1692506,ENSG00000130517,PGPEP1
54859,54859_at,0.769,0.481,-0.7165188,-6.114455,-0.1667651,ENSG00000163832,ELP6
54860,54860_at,0.273,0.0598,1.9775618,-4.543734,0.3869726,ENSG00000071203,MS4A12
54861,54861_at,0.682,0.361,-0.9307661,-5.941001,-0.21737,ENSG00000163788,SNRK
54862,54862_at,0.234,0.0458,-2.1088366,-4.31415,-0.416151,ENSG00000132024,CC2D1A
54862,54862_at,0.234,0.0458,-2.1088366,-4.31415,-0.416151,ENSG00000288293,CC2D1A
54863,54863_at,0.18,0.0289,-2.3263676,-3.912434,-0.5096118,ENSG00000198113,TOR4A
54865,54865_at,0.0126,4.04e-4,-4.1158831,0.034066,-0.6511844,ENSG00000160818,GPATCH4
54866,54866_at,0.521,0.201,1.3157191,-5.526637,0.4999029,ENSG00000166143,PPP1R14D
54867,54867_at,0.0192,8.03e-4,-3.8415654,-0.614925,-0.8148268,ENSG00000119777,TMEM214
54868,54868_at,0.318,0.0781,-1.8419595,-4.769828,-0.6071778,ENSG00000109066,TMEM104
54869,54869_at,0.928,0.796,0.2616649,-6.336884,0.0428854,ENSG00000131037,EPS8L1
54870,54870_at,0.941,0.828,-0.2191987,-6.347196,-0.0332359,ENSG00000198218,QRICH1
54872,54872_at,0.807,0.546,-0.6129255,-6.18285,-0.1191426,ENSG00000174227,PIGG
54873,54873_at,0.107,0.0124,-2.7068594,-3.154447,-0.7693088,ENSG00000099260,PALMD
54874,54874_at,0.425,0.134,1.5530481,-5.210536,0.2757332,ENSG00000137942,FNBP1L
54875,54875_at,0.641,0.312,1.032068,-5.844408,0.28295,ENSG00000044459,CNTLN
54876,54876_at,0.929,0.798,0.2589645,-6.337594,0.0550547,ENSG00000163257,DCAF16
54877,54877_at,0.336,0.0863,-1.7899382,-4.85342,-0.4347787,ENSG00000141664,ZCCHC2
54878,54878_at,0.872,0.671,-0.4303012,-6.278135,-0.0846067,ENSG00000074603,DPP8
54879,54879_at,1,0.999,8.942e-4,-6.371494,1.775e-4,ENSG00000007341,ST7L
54880,54880_at,0.855,0.631,-0.4871572,-6.251969,-0.0999842,ENSG00000183337,BCOR
54881,54881_at,0.442,0.144,1.5122942,-5.267892,0.3906695,ENSG00000136891,TEX10
54882,54882_at,0.164,0.0245,2.4025028,-3.766054,0.9015832,ENSG00000131503,ANKHD1
54883,54883_at,0.852,0.625,-0.4948594,-6.248179,-0.1288088,ENSG00000276761,CWC25
54883,54883_at,0.852,0.625,-0.4948594,-6.248179,-0.1288088,ENSG00000273559,CWC25
54884,54884_at,0.615,0.283,-1.097827,-5.776848,-0.3740009,ENSG00000042445,RETSAT
54885,54885_at,0.153,0.0221,2.4508014,-3.671745,0.7606481,ENSG00000133138,TBC1D8B
54886,54886_at,0.112,0.0134,2.6724222,-3.225613,1.208302,ENSG00000276539,PLPPR1
54886,54886_at,0.112,0.0134,2.6724222,-3.225613,1.208302,ENSG00000148123,PLPPR1
54887,54887_at,0.916,0.767,-0.2995581,-6.326155,-0.0835485,ENSG00000065060,UHRF1BP1
54888,54888_at,0.946,0.842,-0.2011039,-6.351038,-0.0475026,ENSG00000037474,NSUN2
54890,54890_at,0.957,0.879,-0.153507,-6.359571,-0.0305147,ENSG00000091542,ALKBH5
54891,54891_at,0.982,0.944,-0.0705597,-6.368974,-0.0167981,ENSG00000114933,INO80D
54891,54891_at,0.982,0.944,-0.0705597,-6.368974,-0.0167981,ENSG00000283510,INO80D
54892,54892_at,0.933,0.805,-0.2491608,-6.340108,-0.0588525,ENSG00000146918,NCAPG2
54893,54893_at,0.917,0.769,0.2965036,-6.327073,0.0606965,ENSG00000166912,MTMR10
54893,54893_at,0.917,0.769,0.2965036,-6.327073,0.0606965,ENSG00000277086,MTMR10
54894,54894_at,0.815,0.559,0.5930522,-6.194794,0.1505373,ENSG00000108375,RNF43
54896,54896_at,0.235,0.0462,-2.1043173,-4.322221,-0.4608716,ENSG00000040487,SLC66A1
54897,54897_at,0.341,0.0886,-1.7761888,-4.875213,-0.4693924,ENSG00000130940,CASZ1
54898,54898_at,0.918,0.771,0.2948953,-6.327553,0.0703459,ENSG00000197977,ELOVL2
54899,54899_at,0.938,0.817,-0.2337745,-6.343861,-0.058449,ENSG00000168297,PXK
54900,54900_at,0.957,0.879,-0.1539149,-6.359507,-0.0340605,ENSG00000122188,LAX1
54901,54901_at,0.065,0.00568,3.0419281,-2.439623,0.8030068,ENSG00000145996,CDKAL1
54902,54902_at,0.634,0.305,1.0492633,-5.827107,0.2074755,ENSG00000011295,TTC19
54903,54903_at,0.845,0.614,-0.5116783,-6.2397030000000004,-0.1030715,ENSG00000011143,MKS1
54904,54904_at,0.939,0.825,0.2234848,-6.346237,0.0469064,ENSG00000147548,NSD3
54905,54905_at,0.531,0.209,-1.2922849,-5.555439,-0.2492841,ENSG00000073067,CYP2W1
54906,54906_at,0.815,0.557,0.5951335,-6.193561,0.1238043,ENSG00000108021,TASOR2
54908,54908_at,0.915,0.766,0.3006051,-6.325838,0.0892385,ENSG00000040275,SPDL1
54910,54910_at,0.0302,0.00165,-3.5510687,-1.292232,-1.1368521,ENSG00000168758,SEMA4C
54913,54913_at,0.0972,0.0108,-2.767741,-3.02751,-0.7509195,ENSG00000178718,RPP25
54914,54914_at,0.999,0.995,0.0061769,-6.371475,0.0013623,ENSG00000188352,FOCAD
54915,54915_at,0.512,0.194,-1.336252,-5.501036,-0.2621231,ENSG00000149658,YTHDF1
54916,54916_at,0.769,0.481,0.7162727,-6.114629,0.1919563,ENSG00000070269,TMEM260
54918,54918_at,0.49,0.178,-1.3875061,-5.435657,-0.306084,ENSG00000091317,CMTM6
54919,54919_at,0.405,0.122,-1.60424,-5.136748,-0.4375226,ENSG00000164818,DNAAF5
